-0.22716107964515686,0.08035289496183395,-0.34719008207321167,-0.08178194612264633,0.10129653662443161,-0.03788743540644646,0.018680883571505547,-0.1296430379152298,-0.004481238313019276,-0.1134491115808487,-0.027651313692331314,-0.1584199219942093,-0.014514639042317867,0.08173473924398422,-0.053700853139162064,-0.08416887372732162,0.05335059389472008,0.010598340071737766
-0.28011152148246765,0.044708989560604095,-0.42639845609664917,0.18044401705265045,-0.029175659641623497,0.010767916217446327,0.03979876637458801,-0.08183634281158447,0.052956659346818924,0.14734704792499542,0.020848536863923073,0.06305312365293503,-0.07012690603733063,-0.06458034366369247,-0.053517814725637436,-0.14746733009815216,-0.010600845329463482,-0.0023541271220892668
-0.19681571424007416,0.1602177619934082,-0.31373330950737,0.09680231660604477,0.07561765611171722,0.05447593331336975,-0.007123471237719059,-0.003007168648764491,0.025378180667757988,0.15323151648044586,-0.1107310876250267,-0.0625285804271698,0.10859338194131851,0.08475810289382935,-0.06213929131627083,0.06884317100048065,-0.0345197431743145,0.02659081295132637
-0.09257587045431137,0.0013977934140712023,-0.4187903106212616,0.12118742614984512,-0.09231797605752945,0.03634033724665642,0.06999658793210983,0.04690077528357506,-0.19559425115585327,-0.11925208568572998,-0.040828488767147064,0.04070623964071274,0.12170993536710739,0.05677933618426323,-0.0686422735452652,-0.04256756603717804,0.0327308252453804,0.0183029193431139
-0.289003849029541,-0.0006986535154283047,-0.3529318869113922,0.039702821522951126,0.03175564482808113,0.03163466230034828,0.0454944372177124,-0.017824390903115273,0.09821663796901703,0.07572907209396362,0.04354633763432503,-0.16519957780838013,-0.03778497874736786,-0.011884077452123165,0.0758642852306366,0.07567315548658371,-0.10689762979745865,-0.0981726348400116
-0.41713592410087585,0.03159942850470543,-0.4570789337158203,-0.050493787974119186,-0.03606778755784035,-0.04120579734444618,0.0893237367272377,-0.11998764425516129,0.12321072071790695,-0.10673315823078156,0.04964283108711243,-0.04342404752969742,0.18782950937747955,0.05333404615521431,-0.020376961678266525,0.07584796100854874,-0.0568486824631691,-0.054254647344350815
-0.4130890667438507,0.08578917384147644,-0.3484446406364441,0.07740344107151031,0.006955625955015421,0.1090485006570816,-0.017916148528456688,0.07266305387020111,0.15555433928966522,0.03680821880698204,0.01723380759358406,0.15884320437908173,-0.06480490416288376,0.04343370348215103,0.004533705767244101,0.18564358353614807,0.17214727401733398,-0.033541321754455566
-0.2835145592689514,-0.010872137732803822,-0.31789496541023254,-0.010204048827290535,-0.049349505454301834,-0.15574239194393158,0.03168574720621109,0.07546164840459824,0.055346835404634476,-0.05661368370056152,0.06023554131388664,0.167628675699234,-0.056204330176115036,-0.07058590650558472,-0.0725347101688385,0.13517409563064575,0.05768859386444092,0.022418437525629997
-0.3056904673576355,0.029827339574694633,-0.31700778007507324,0.0650346502661705,-0.11595270782709122,-0.1664341241121292,0.18492655456066132,0.09288465231657028,0.02743338979780674,0.1256105750799179,-0.09786447882652283,-0.12314363569021225,0.06029152497649193,-0.03577855974435806,0.12606702744960785,-0.10304466634988785,0.045434024184942245,-0.05349813774228096
-0.2926989495754242,0.06382980942726135,-0.39967823028564453,0.09952522814273834,-0.04200948774814606,0.022027192637324333,-0.0989905446767807,0.04683120921254158,-0.05854613706469536,0.0036409813910722733,0.07547199726104736,-0.0321853831410408,-0.10080697387456894,-0.0190852340310812,0.13197346031665802,-0.12141277641057968,-0.1092376708984375,-0.011355211958289146
